Fragment_ID;Day;Sample_or_Control;429.1s : 205.143m/z;524.2s : 149.023m/z;524.2s : 223.096m/z;524.2s : 177.055m/z;542.6s : 241.086m/z;542.6s : 209.060m/z;586.1s : 214.162m/z;629.6s : 415.211m/z;689.3s : 291.195m/z;713.4s : 235.169m/z;750.8s : 161.096m/z;750.9s : 277.180m/z;773.8s : 301.141m/z;773.8s : 579.291m/z;773.9s : 279.159m/z;773.9s : 149.023m/z;773.9s : 205.086m/z;835.2s : 199.169m/z;908.9s : 229.216m/z;954.8s : 601.372m/z;954.8s : 657.434m/z;1003.5s : 297.278m/z;1005.0s : 257.247m/z;1005.0s : 239.237m/z;1014.4s : 284.294m/z;1045.4s : 225.257m/z;1057.6s : 363.274m/z;1057.7s : 345.263m/z;524.2s : 245.078m/z;603.8s : 249.133m/z;761.9s : 259.190m/z;761.9s : 185.117m/z;835.2s : 111.117m/z;1037.3s : 298.310m/z;954.7s : 674.461m/z;1004.9s : 395.220m/z;129.8s : 114.091m/z;860.0s : 377.326m/z;284.4s : 163.133m/z;718.2s : 249.185m/z;855.9s : 333.300m/z;567.7s : 113.060m/z;761.9s : 281.172m/z;936.6s : 475.296m/z;918.5s : 256.263m/z;37.7s : 141.959m/z;1050.6s : 756.524m/z;835.1s : 309.203m/z;429.1s : 227.125m/z;629.6s : 432.238m/z;942.1s : 282.279m/z;911.4s : 742.508m/z;542.6s : 263.068m/z;761.9s : 539.354m/z;571.8s : 327.008m/z;961.1s : 315.252m/z;773.8s : 223.096m/z;750.9s : 203.107m/z;773.6s : 873.409m/z;148.5s : 137.107m/z;773.7s : 889.381m/z;1017.5s : 283.263m/z;1024.8s : 310.310m/z;835.0s : 287.222m/z;569.6s : 323.146m/z;912.1s : 747.464m/z;586.0s : 173.136m/z;146.2s : 227.175m/z;284.6s : 430.243m/z;689.4s : 161.096m/z;689.4s : 203.107m/z;689.4s : 276.159m/z;716.6s : 309.206m/z;969.3s : 286.201m/z;1057.6s : 386.290m/z;906.1s : 321.173m/z;267.7s : 453.343m/z;1043.2s : 345.263m/z;689.4s : 197.081m/z;919.9s : 614.482m/z;922.3s : 526.430m/z;918.6s : 658.508m/z;917.2s : 702.534m/z;886.9s : 570.456m/z;1060.6s : 421.261m/z;857.9s : 540.424m/z;915.8s : 746.560m/z;886.1s : 614.483m/z;1057.2s : 501.247m/z;969.3s : 247.154m/z;914.4s : 790.586m/z;884.9s : 658.509m/z;887.6s : 526.430m/z;883.6s : 702.535m/z;918.7s : 641.482m/z;954.8s : 545.310m/z;1014.3s : 421.261m/z;689.5s : 309.206m/z;183.8s : 316.212m/z;882.4s : 746.561m/z;675.5s : 325.201m/z;924.0s : 568.455m/z;1057.7s : 725.539m/z;919.9s : 597.456m/z;921.1s : 553.430m/z;902.2s : 614.483m/z;917.3s : 685.508m/z;146.3s : 453.343m/z;887.9s : 482.404m/z;969.3s : 245.175m/z;901.2s : 658.509m/z;146.2s : 475.325m/z;538.9s : 373.185m/z;567.4s : 387.201m/z;567.4s : 404.227m/z;919.9s : 619.438m/z;903.2s : 570.457m/z;801.4s : 181.086m/z;801.4s : 107.049m/z;912.9s : 834.612m/z;917.2s : 707.488m/z;801.4s : 310.237m/z;923.1s : 482.404m/z;567.4s : 409.183m/z;586.9s : 423.198m/z;731.4s : 299.221m/z;587.0s : 418.243m/z;587.1s : 401.216m/z;688.2s : 147.065m/z;688.2s : 129.055m/z;887.0s : 509.404m/z;900.0s : 702.535m/z;918.6s : 663.464m/z;886.3s : 553.430m/z;881.3s : 790.587m/z;922.1s : 509.404m/z;921.2s : 575.412m/z;688.2s : 259.190m/z;264.3s : 245.138m/z;539.3s : 390.212m/z;885.8s : 597.456m/z;884.9s : 641.482m/z;922.9s : 465.378m/z;565.6s : 343.295m/z;795.9s : 445.279m/z;811.7s : 459.295m/z;688.4s : 281.172m/z;898.9s : 746.561m/z;916.0s : 729.534m/z;922.3s : 531.386m/z;485.4s : 158.154m/z;434.3s : 387.201m/z;796.0s : 467.261m/z;470.5s : 445.243m/z;294.9s : 259.154m/z;884.0s : 685.508m/z;915.8s : 751.516m/z;904.0s : 526.430m/z;923.1s : 487.360m/z;346.3s : 184.115m/z;961.0s : 337.234m/z;887.3s : 465.378m/z;796.1s : 462.305m/z;539.8s : 395.167m/z;448.1s : 431.227m/z;923.6s : 438.378m/z;233.2s : 172.133m/z;886.1s : 619.438m/z;495.3s : 387.201m/z;524.3s : 401.217m/z;1005.1s : 109.101m/z;923.5s : 443.334m/z;954.9s : 679.416m/z;921.3s : 570.456m/z;408.0s : 373.185m/z;801.4s : 149.060m/z;883.0s : 729.535m/z;888.3s : 438.378m/z;773.8s : 613.231m/z;904.5s : 482.404m/z;911.3s : 878.638m/z;887.0s : 575.412m/z;923.1s : 421.352m/z;602.4s : 341.196m/z;884.8s : 663.464m/z;284.4s : 107.070m/z;897.8s : 790.587m/z;689.5s : 332.222m/z;440.0s : 214.180m/z;887.4s : 421.352m/z;936.8s : 283.263m/z;731.7s : 339.214m/z;811.8s : 481.276m/z;880.3s : 834.613m/z;494.0s : 422.238m/z;954.9s : 639.424m/z;912.5s : 675.445m/z;888.6s : 443.334m/z;558.4s : 573.290m/z;902.2s : 597.456m/z;447.6s : 226.180m/z;961.2s : 213.148m/z;954.7s : 713.355m/z;855.3s : 355.282m/z;267.6s : 475.325m/z;888.0s : 487.360m/z;872.8s : 597.456m/z;886.3s : 377.326m/z;773.6s : 891.382m/z;447.6s : 244.191m/z;901.2s : 641.482m/z;773.8s : 890.384m/z;629.5s : 119.086m/z;629.4s : 846.440m/z;586.1s : 345.263m/z;753.5s : 247.154m/z;887.6s : 531.386m/z;487.9s : 459.258m/z;471.5s : 480.280m/z;500.9s : 228.196m/z;900.1s : 685.508m/z;883.3s : 707.490m/z;961.0s : 360.310m/z;45.1s : 132.102m/z;811.9s : 476.321m/z;666.0s : 371.326m/z;870.9s : 685.508m/z;523.9s : 499.105m/z;1057.7s : 517.391m/z;903.3s : 553.430m/z;761.9s : 129.055m/z;914.7s : 773.560m/z;796.1s : 187.097m/z;922.8s : 377.326m/z;491.2s : 179.143m/z;1057.6s : 251.127m/z;914.3s : 795.542m/z;621.4s : 288.289m/z;871.8s : 641.482m/z;881.9s : 773.560m/z;744.7s : 331.248m/z;731.6s : 317.232m/z;494.0s : 427.193m/z;471.7s : 485.235m/z;845.1s : 440.409m/z;872.2s : 658.509m/z;869.4s : 746.561m/z;912.0s : 861.612m/z;688.4s : 241.180m/z;789.6s : 285.170m/z;567.6s : 221.064m/z;288.1s : 201.112m/z;324.7s : 143.070m/z;522.0s : 436.253m/z;773.9s : 306.119m/z;869.7s : 729.534m/z;855.4s : 403.232m/z;731.6s : 655.438m/z;812.3s : 273.206m/z;493.9s : 405.212m/z;576.7s : 587.305m/z;842.4s : 358.368m/z;542.9s : 667.183m/z;806.4s : 284.331m/z;922.4s : 554.461m/z;923.3s : 510.435m/z;517.4s : 419.227m/z;812.2s : 161.081m/z;913.2s : 817.586m/z;910.1s : 438.378m/z;907.5s : 706.451m/z;540.6s : 400.145m/z;1079.8s : 747.464m/z;447.8s : 466.264m/z;64.6s : 141.959m/z;853.8s : 289.273m/z;750.7s : 221.117m/z;524.1s : 467.167m/z;750.7s : 186.567m/z;37.0s : 172.977m/z;57.6s : 158.961m/z;73.4s : 186.956m/z;271.7s : 159.065m/z;502.0s : 225.149m/z;750.8s : 233.190m/z;1045.1s : 155.179m/z;689.4s : 253.143m/z;284.4s : 185.115m/z;426.5s : 405.211m/z;872.0s : 438.378m/z;872.9s : 482.404m/z;872.9s : 526.430m/z;906.3s : 269.247m/z;712.6s : 304.300m/z;858.0s : 399.308m/z;909.3s : 211.205m/z;859.8s : 394.352m/z;961.2s : 651.478m/z;1068.0s : 574.310m/z;689.4s : 331.188m/z;229.6s : 432.280m/z;464.2s : 149.023m/z;229.6s : 415.254m/z;211.1s : 371.228m/z;563.1s : 194.117m/z;871.6s : 421.352m/z;872.7s : 443.334m/z;873.2s : 509.404m/z;452.3s : 419.227m/z;64.5s : 166.086m/z;872.8s : 553.430m/z;872.8s : 465.378m/z;549.4s : 329.174m/z;211.0s : 388.254m/z;246.0s : 459.280m/z;689.5s : 165.055m/z;604.0s : 267.144m/z;586.4s : 191.146m/z;1005.4s : 123.116m/z;896.8s : 834.613m/z;774.0s : 611.230m/z;1052.9s : 122.096m/z;882.1s : 751.516m/z;879.4s : 878.639m/z;1036.9s : 546.487m/z;422.1s : 179.070m/z;1064.0s : 312.325m/z;1070.4s : 765.476m/z;873.1s : 614.482m/z;233.2s : 155.107m/z;872.8s : 570.456m/z;1074.1s : 122.096m/z;867.6s : 790.587m/z;859.3s : 438.378m/z;1057.8s : 689.518m/z;408.3s : 329.174m/z;512.9s : 329.174m/z;290.9s : 360.216m/z
PvePs_1;3;FALSE Sample;291798;373568;382621;1415978;391196;839376;374739;700174;1716607;366174;303598;264055;201309;202612;1519702;833208;1136704;302323;123633;191050;204240;228940;502717;398056;150452;165574;279805;757528;180773;137282;402636;280014;195817;111858;159901;77049;100846;61677;133779;114038;63929;284598;148874;47372;121829;108329;29956;98042;143814;56593;168858;48128;88347;0;0;0;0;141024;0;60963;0;71785;0;84722;75238;0;132391;1815196;142186;279971;262565;470878;183530;176162;82702;79875;1017562;57062;70360;154544;111797;146291;133865;76697;44617;169450;108705;74627;38278;68108;86754;66143;64940;51943;63750;135738;35675;0;113511;41944;0;156486;141374;64142;57438;46387;55621;163250;44749;0;40887;0;383199;956607;214697;47725;43070;0;0;56777;45300;0;68965;161666;168244;350796;212456;372974;191525;126083;0;34453;47274;34735;29188;48317;43446;153767;280464;88770;34803;30589;0;154073;77713;92360;108804;28354;41337;0;65211;70521;64446;157220;154261;0;36139;0;0;98447;0;0;64340;61946;64549;0;54205;0;0;0;59183;0;0;0;63194;0;0;0;0;0;42769;0;0;0;0;0;0;0;0;0;67879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70688;0;87801;0;0;0;0;0;0;0;0;0;0;73480;0;0;0;0;0;0;0;0;0;0;0;0;0;61487;0;0;52075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PvePs_2;1;FALSE Sample;291548;389144;412241;1490318;340344;760744;458261;380607;2361886;430357;217007;186859;192322;213491;2117340;1179644;1613166;261255;132884;251339;278368;272302;464709;367449;89536;130800;385857;1142837;172005;174594;971273;703897;174965;106283;166172;56521;114933;57026;231955;106243;62994;311884;217760;46285;0;0;0;83132;141988;0;109407;70724;0;96949;225064;496768;127385;98997;95195;84854;221972;0;0;0;76849;35627;161474;3055619;174935;339299;338972;620970;239227;296249;119101;95264;1473471;100272;75523;123300;86169;121442;108880;48537;71938;188742;92279;48777;34603;115298;74948;43151;40711;34515;55116;183312;73794;106870;156155;27532;122639;188003;350219;56361;54084;0;49263;358915;0;95345;0;66565;540043;1314638;231639;48354;0;80585;77316;51294;43915;63948;0;176094;193453;333401;232319;569656;282514;170601;0;0;47839;0;0;40996;43696;211931;457355;100228;0;0;0;183377;99464;109403;133195;0;35672;0;87295;296870;66941;325749;437973;0;33628;0;0;0;145707;0;64785;76417;206401;0;118979;0;194911;182517;59092;0;0;0;241795;0;0;0;0;0;0;0;0;0;0;104657;0;58061;95285;0;68768;67777;0;0;73817;0;27459;0;48459;0;0;153017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67671;0;0;0;0;0;173315;0;0;0;0;0;0;61554;0;0;0;65438;0;0;0;0;0;0;0;53807;0;0;0;0;0;0;0;0;0;0;0;27886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63713;108350;0;0;0;71938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143043;92857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36254;0;0;0;0;0;0
PvePs_3;4;FALSE Sample;204141;311452;316436;1139228;364267;813187;334201;393141;1700773;433933;386082;370242;211397;211324;1765253;976691;1309519;239609;119141;156541;168110;240589;467623;371935;149721;148967;242731;710482;166002;136777;615932;426233;151534;112971;139519;76125;79817;65680;0;114074;67852;241376;188230;45594;171055;123582;0;85105;0;0;174972;0;93749;73436;148434;732066;103431;178476;98307;0;0;0;0;0;0;0;117672;2410786;115436;269011;267295;481917;220332;164277;79627;76914;1067324;0;70016;240217;254549;216243;176511;112422;41943;0;127357;99394;41826;0;93891;87201;117436;64238;107655;113403;35191;72624;79037;47380;72637;0;0;118090;126935;68352;90040;244276;88867;0;60960;56442;254810;579620;155610;81103;74431;0;0;61227;57539;0;179526;121293;120731;191597;145557;203285;182479;118143;57445;49496;67917;58416;33719;121492;81242;145762;109981;67364;48461;42335;112554;151352;53737;64389;106489;37743;59880;78231;0;123788;0;0;128173;35148;0;0;92378;116604;184939;59556;0;0;0;103555;0;32756;0;0;0;89563;0;262798;184318;0;0;57223;0;54717;0;36668;85025;0;0;0;0;0;0;51533;0;0;0;0;0;0;0;51171;0;0;235484;212510;0;0;0;42839;0;0;255596;225760;0;0;0;0;0;0;36346;0;0;92323;0;0;63707;0;0;0;0;0;0;0;0;0;0;66429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51909;0;0;0;0;46989;0;0;140973;0;0;0;0;0;0;0;46194;48896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PvePs_4;4;FALSE Sample;175688;272978;280109;1001291;322307;709302;367513;564504;2163246;394963;193695;161522;218093;237379;2198667;1205664;1614658;208678;120221;241073;262997;229400;437708;346866;117297;140085;338260;973253;156270;159212;996302;688196;135775;109133;197313;78628;65691;57234;113740;97784;65170;166709;243573;40457;108396;108770;24687;77463;0;47845;189536;0;87503;105757;225704;177637;132777;93248;118774;0;325861;0;65878;0;0;0;132617;2199597;117311;350408;342847;588731;332638;257483;116985;94734;1054743;76399;84279;83902;79661;82031;68244;0;83579;104960;53462;0;41802;99893;0;0;0;0;0;169635;69864;97243;94749;0;112376;92623;227487;0;0;0;0;227357;0;80368;0;48262;237655;611076;163824;0;0;79130;77941;0;0;85641;55684;126679;143492;222082;167574;249527;141631;87004;0;0;0;0;0;0;0;110727;0;60385;0;0;0;0;49624;65053;101261;0;0;0;67869;0;0;0;0;0;0;0;0;0;80771;0;0;0;0;0;0;0;0;0;0;0;71567;0;0;0;0;0;37199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44649;51910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SinMo_1;1;FALSE Sample;271700;274577;303460;1074168;264036;557663;340787;464532;1816864;268540;202910;170112;154243;141053;1021390;561903;743467;145335;106799;179288;198202;132653;363170;290163;134725;90121;230068;637146;145440;122763;234984;155169;97472;73462;135168;55235;139266;52403;248989;81634;0;219471;87707;48000;141536;0;0;0;124900;41551;156242;84035;0;0;0;0;0;92420;0;98604;0;0;0;0;0;37601;122304;3884177;135268;263565;262954;473339;128947;146614;73657;61960;2301059;0;62030;58062;0;61734;56578;39634;36843;195262;49136;37388;0;0;39075;30676;0;0;0;127029;40949;77210;113515;0;0;175341;127476;0;0;0;0;503815;0;0;0;88792;845121;1954153;278307;0;0;0;0;0;0;0;0;201026;193589;472934;244704;745221;359650;220234;0;0;0;0;0;0;0;261825;714692;138430;0;0;0;316808;188027;259819;136470;0;0;0;64866;377107;111114;472640;672406;0;0;0;0;182404;0;0;106296;92668;381446;0;99429;0;102335;181260;0;0;57223;54761;284288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85768;83918;94911;0;63769;0;28255;0;82897;0;174627;0;0;0;72527;0;0;0;0;169645;0;0;0;0;0;0;0;121636;134998;0;0;0;0;0;90015;95374;0;0;0;0;0;0;93915;0;71264;30045;0;0;0;0;0;0;0;0;0;0;0;0;102861;85607;40860;0;0;0;0;0;0;36467;0;0;50555;0;0;0;0;0;0;0;0;0;0;0;0;55071;0;0;0;0;0;0;0;0;0;0;0;0;0;67425;105144;0;0;0;0;0;0;0;0;0;0;0;82236;0;0;0;0;0;0;0;153441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SinMo_2;4;FALSE Sample;214217;384964;400369;1419901;349367;746070;337629;711569;1689508;392500;325079;318813;208316;205557;1668254;891462;1186748;236603;115487;160210;181276;203207;428871;346171;82270;145862;235199;666150;188288;135060;516523;330258;151772;111160;0;78581;69961;58458;121482;108656;60816;269103;164512;43142;99706;74666;24511;85584;0;54998;96598;0;84464;61406;129253;581392;0;155630;0;0;0;0;0;0;0;0;118328;1825616;139814;267494;267510;471199;185109;152131;81781;77585;668167;0;68827;202284;186226;182430;152917;101728;40055;126535;121188;88404;40105;0;90653;73213;96671;58385;84427;0;36522;0;106576;44092;0;215295;0;95471;96325;60346;74415;169577;73061;0;54202;0;372891;868062;201676;66407;63543;0;0;63968;52045;0;122550;146836;146341;282634;175855;288703;147119;87928;44845;41702;61968;47076;30643;80510;68262;116118;258023;82920;42704;35758;70042;139309;61329;0;90517;33130;51541;56948;69773;75952;51500;159429;144006;28953;41020;56705;57656;126636;164853;43825;0;61149;65944;67771;0;0;0;0;0;60167;0;0;0;0;0;47713;34651;0;0;0;51794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161733;0;0;0;0;0;0;251323;0;0;0;0;0;0;0;0;0;0;0;0;0;58362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45175;0;0;0;117331;0;0;0;121753;0;0;0;0;0;0;0;0;0;0;0;0;33044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SinMo_3;3;FALSE Sample;600555;267918;275281;991190;298138;664472;639988;533774;2182662;363178;125055;97679;197890;170043;1020880;539456;748612;146087;132320;335324;368095;279697;503597;400532;165464;180490;486044;1417091;150680;232569;106509;66162;95720;110768;236678;71571;159467;60813;366466;126294;64740;207894;0;48902;218002;0;28642;0;226542;48228;355951;36438;0;0;0;0;0;0;0;0;0;93416;396552;0;0;0;232529;3722239;171939;347096;343075;595450;140262;401143;147395;113928;2121399;130296;82924;206000;173426;182588;153707;116178;84875;116382;120769;110787;39991;154707;92593;91284;102779;72883;86789;232976;75293;100899;159971;54223;123282;207465;423743;94549;92676;66901;75570;462620;65165;124818;59606;89405;355065;828800;195435;78797;69161;156144;147202;64746;61018;123671;97280;155491;209984;189594;218882;337065;184456;116179;51284;48859;69200;58022;36116;77482;71512;142893;265626;77148;56029;46269;57334;172229;58837;77658;119149;37566;51754;63096;79877;97969;53153;206706;168866;36556;48906;59885;55312;100268;0;42602;0;58840;61663;0;0;41925;104449;71411;57058;45769;95392;0;0;105113;25056;0;0;34934;44808;44877;0;168357;36100;159261;0;0;0;0;0;0;0;0;70712;0;0;0;0;0;0;0;44119;53292;77643;0;38675;0;118113;0;0;0;0;0;227252;92723;38376;0;0;0;0;28841;0;0;0;105043;0;0;140726;0;0;0;0;0;59575;0;0;91385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73718;95001;0;0;54777;0;0;0;45931;0;0;0;0;0;0;0;0;0;0;0;0;41089;0;0;42444;0;0;0;0;0;90771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33167;0;0;102914;0;0;0
SinMo_4;4;FALSE Sample;214505;364627;374763;1365907;344581;776529;397131;805013;2214793;370099;179432;149752;222657;242876;2277132;1251779;1636354;281677;111418;247249;269519;222802;416399;334158;92407;140466;336785;990155;182116;152882;1036716;701639;187980;105834;202369;79884;68044;61064;103268;97509;58555;272792;247743;40649;0;62010;0;93331;0;58663;0;0;90120;108854;199068;393376;133654;0;121583;60649;0;0;0;76629;0;0;143233;1255939;109458;338803;340985;626928;262161;229033;111057;87152;461231;80852;83401;221817;225485;189071;147977;111946;68375;0;109332;102857;43397;91480;73323;82209;110442;64362;96872;180435;58900;102710;82131;45607;133894;0;223511;106703;116597;68588;74282;105899;86067;75874;56741;0;255961;710661;180434;72404;74215;96374;89847;46973;50694;99523;159310;135045;157061;279169;184439;301766;111213;76076;57845;44285;62076;57960;31748;113189;74885;91671;0;61580;52590;42194;99210;0;47259;0;85481;33531;48607;73709;0;0;0;0;0;33376;39465;0;82681;91474;130854;61394;0;0;0;91436;0;32950;65717;54889;0;83230;0;238929;0;67022;0;57551;37237;52593;0;36512;79623;0;0;0;0;61165;0;51210;0;0;0;0;0;0;0;50064;0;0;0;0;46641;0;0;43816;0;0;323541;0;0;0;62208;0;0;0;0;0;0;0;0;0;0;0;0;81526;0;0;0;32641;65475;0;0;61176;0;0;0;0;27318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46040;0;0;0;0;38621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29695;0;0;0;0;0;0
SinPc_1;2;FALSE Sample;602418;222965;242577;876975;296319;643886;622023;445192;2216048;373641;168422;139821;177610;167035;1313021;706276;996932;156320;144371;274494;307931;303850;556999;436940;85960;176232;488544;1420044;134126;221980;155805;104047;91526;115550;213017;68595;169769;66001;353569;127898;73031;201451;0;48097;0;0;29624;0;210663;0;83077;63801;0;0;0;0;0;0;0;99231;0;100970;388930;0;0;0;220938;2437870;138998;342948;338312;588057;142754;400294;149707;122784;1070052;137575;81461;188503;160761;170689;143449;117827;77767;224892;116155;121237;38862;155691;86974;108910;95432;87484;82146;198645;67879;103381;120318;71238;93138;201453;465430;83535;83584;78399;68829;263955;58255;125658;73781;50963;445345;1069464;226607;59598;74451;100810;99714;63354;48251;91602;95696;157772;205468;316440;253064;450620;203846;125543;50457;64776;55704;61884;53228;70230;56751;157199;333621;90596;62773;57094;55952;0;90578;113073;111786;51596;47503;47240;68482;76654;66854;180260;316718;47647;36930;56301;43774;141067;0;39108;70566;62080;76794;0;0;38036;177294;163021;63733;0;74604;0;88652;0;35669;0;0;0;0;36815;0;0;35692;145544;38904;55077;0;0;80847;0;52742;36173;61881;0;0;0;41450;33796;0;0;39948;0;0;0;0;0;0;0;31534;166342;0;0;225513;89391;0;0;0;0;0;29322;0;0;0;0;26774;0;145881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69868;88424;0;0;48379;0;74645;0;0;81551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38185;0;0;0;0;0;86544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39323;110548;0;0;0
SinPc_2;3;FALSE Sample;239110;259671;266169;952329;351037;769746;306245;464496;1482479;392279;376931;355682;196914;191368;1525945;828055;1127529;220461;123056;160088;179805;228275;476954;382601;112466;154981;243588;663845;146719;121197;560905;382390;142494;102035;143501;72575;79540;65463;0;114522;61531;225300;169333;40113;106095;116085;30647;73551;122642;0;147075;0;83916;64474;0;261710;88727;168932;0;0;0;61621;0;0;0;0;113351;780407;118355;246290;243444;415750;183914;142851;74993;67636;587290;0;63215;294669;246113;266207;235984;164565;0;157689;194168;159576;34913;0;147951;143050;136422;114947;162026;121230;0;0;0;94639;0;295954;0;168701;157777;113719;142168;0;93103;0;104675;0;366111;880883;210575;95634;0;0;0;104236;77521;0;156284;151119;151489;352509;189244;339620;164805;101688;81272;93012;89000;93614;69617;129180;91236;130387;299932;80919;96806;88971;101351;282111;68300;88072;96481;71579;110644;76370;0;230662;57499;156931;160156;76014;67128;0;75731;177582;103111;71760;57805;59480;70616;82174;0;52718;0;0;0;68910;0;0;76929;0;53946;49304;0;56359;75807;51925;72384;0;47153;0;54600;0;0;58093;0;0;0;44680;0;0;0;41043;0;51642;0;0;0;0;0;44128;0;52394;184897;0;47727;0;0;0;0;0;44630;0;0;0;41923;39636;0;0;0;172693;0;0;0;48749;0;108389;0;57432;0;0;45959;0;0;29764;0;0;0;0;0;0;0;138039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48957;79690;0;0;104176;0;0;0;0;0;0;0;0;0;0;0;52166;0;0;0;0;0;59968;0;0;0;0;0;0;0;35215;0;0;31400;27371;0;0;0;0;0;0;0;0;39940;0;0;0;0;0
SinPc_3;1;FALSE Sample;284827;285448;305451;1107522;311902;685443;367844;471674;1963934;336083;225003;204116;168816;167712;1437742;769868;1044975;183429;112605;154209;163539;176434;362264;292340;98008;115150;251773;705020;143912;142467;514016;361806;120949;76612;0;0;94540;48662;173480;94385;0;214356;142817;40782;139233;73577;0;0;129764;0;271977;0;0;0;0;88367;0;106825;0;99661;0;0;0;0;0;0;137432;533115;177927;294213;292862;509178;142181;171535;81407;64609;275744;57443;69599;47518;78802;0;0;108885;40541;146669;0;0;0;69547;0;0;125475;0;33202;105334;41385;86004;138294;0;0;0;0;49023;67369;0;0;0;96249;0;0;0;795877;2123386;295335;0;0;0;0;0;0;0;59598;211095;218339;825540;274023;998043;292590;187779;133788;0;0;100783;0;76212;0;218963;594617;124987;0;0;83848;193042;209789;350410;123771;0;0;0;0;310592;113948;465133;531898;0;0;0;0;0;0;160019;121331;90918;325816;0;148561;0;88944;185553;0;0;0;64818;86267;0;0;50175;0;0;0;0;61855;0;0;0;0;0;112929;132183;86173;112943;100985;0;57269;47384;0;59560;72098;0;151255;0;0;0;0;65792;100391;92789;0;145617;0;0;0;0;0;0;119744;141472;130269;0;0;0;0;0;102064;0;70049;0;0;0;0;0;105551;0;0;0;0;0;91361;0;137776;95616;0;53152;0;108107;62149;0;85911;0;43986;0;0;0;0;45884;0;61681;0;0;54054;0;38673;0;0;0;0;0;0;0;0;26077;0;49816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89153;0;0;0;0;0;0;0;0;0;0;0;87119;0;84363;0;0;0;0;0;136222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61265;0;0;115331;61791;0;0;46403;0;0;0;0;0
